"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1648101600";"24.03.2022 08:00";"297,75";"297,75";"173,7";"297,75"
"1648105200";"24.03.2022 09:00";"261,3";"261,3";"150,01";"261,3"
"1648108800";"24.03.2022 10:00";"213,65";"213,65";"201,45";"213,65"
"1648112400";"24.03.2022 11:00";"144,31";"144,31";"144,31";"144,31"
"1648116000";"24.03.2022 12:00";"118,81";"118,81";"118,81";"118,81"
"1648119600";"24.03.2022 13:00";"117,08";"117,08";"117,08";"117,08"
"1648123200";"24.03.2022 14:00";"111,01";"111,01";"111,01";"111,01"
"1648126800";"24.03.2022 15:00";"110,84";"110,84";"109,97";"110,84"
"1648130400";"24.03.2022 16:00";"208,42";"208,42";"89,48";"208,42"
"1648134000";"24.03.2022 17:00";"130,6";"130,6";"104,96";"130,6"
"1648137600";"24.03.2022 18:00";"260,58";"260,58";"194,69";"260,58"
"1648141200";"24.03.2022 19:00";"303,3";"303,3";"194,92";"303,3"
"1648144800";"24.03.2022 20:00";"236,9";"236,9";"143,51";"236,9"
"1648148400";"24.03.2022 21:00";"225,02";"225,02";"80,77";"225,02"
"1648152000";"24.03.2022 22:00";"236,81";"236,81";"86,71";"236,81"
"1648155600";"24.03.2022 23:00";"225,08";"225,08";"84,64";"225,08"
"1648159200";"25.03.2022 00:00";"120,06";"120,06";"34,2";"120,06"
"1648162800";"25.03.2022 01:00";"157,18";"157,18";"25,08";"157,18"
"1648166400";"25.03.2022 02:00";"150,71";"150,71";"20,3";"150,71"
"1648170000";"25.03.2022 03:00";"16,91";"16,91";"16,91";"16,91"
"1648173600";"25.03.2022 04:00";"146,08";"146,08";"15,89";"146,08"
"1648177200";"25.03.2022 05:00";"156,67";"156,67";"28,38";"156,67"
"1648180800";"25.03.2022 06:00";"159,98";"159,98";"40,12";"159,98"
"1648184400";"25.03.2022 07:00";"256,45";"256,45";"71,15";"256,45"
"1648188000";"25.03.2022 08:00";"325,84";"325,84";"109,97";"325,84"
"1648191600";"25.03.2022 09:00";"278,28";"278,28";"114,91";"278,28"
"1648195200";"25.03.2022 10:00";"119,58";"119,58";"100,04";"119,58"
"1648198800";"25.03.2022 11:00";"100,28";"100,28";"100,03";"100,28"
"1648202400";"25.03.2022 12:00";"90,84";"90,84";"57,99";"90,84"
"1648206000";"25.03.2022 13:00";"90,84";"90,84";"18,54";"90,84"
"1648209600";"25.03.2022 14:00";"90,84";"90,84";"30,45";"90,84"
"1648213200";"25.03.2022 15:00";"95,7";"95,7";"31,86";"95,7"
"1648216800";"25.03.2022 16:00";"115,92";"115,92";"30,03";"115,92"
"1648220400";"25.03.2022 17:00";"183,23";"183,23";"27,82";"183,23"
"1648224000";"25.03.2022 18:00";"225,01";"225,01";"31,16";"225,01"
"1648227600";"25.03.2022 19:00";"265,99";"265,99";"40,35";"265,99"
"1648231200";"25.03.2022 20:00";"225,05";"225,05";"21,95";"225,05"
"1648234800";"25.03.2022 21:00";"227,36";"227,36";"12,96";"227,36"
"1648238400";"25.03.2022 22:00";"70,09";"70,09";"11,1";"70,09"
"1648242000";"25.03.2022 23:00";"140,75";"140,75";"8,85";"140,75"
"1648245600";"26.03.2022 00:00";"136,49";"136,49";"7,62";"136,49"
"1648249200";"26.03.2022 01:00";"114,01";"114,01";"8,16";"114,01"
"1648252800";"26.03.2022 02:00";"91,59";"91,59";"7,14";"91,59"
"1648256400";"26.03.2022 03:00";"68,25";"68,25";"5,22";"68,25"
"1648260000";"26.03.2022 04:00";"4,59";"4,59";"4,59";"4,59"
"1648263600";"26.03.2022 05:00";"95,49";"95,49";"5,94";"95,49"
"1648267200";"26.03.2022 06:00";"88,5";"88,5";"6,8";"88,5"
"1648270800";"26.03.2022 07:00";"7,9";"7,9";"7,9";"7,9"
"1648274400";"26.03.2022 08:00";"9,5";"9,5";"9,5";"9,5"
"1648278000";"26.03.2022 09:00";"94,94";"94,94";"10,4";"94,94"
"1648281600";"26.03.2022 10:00";"108,3";"108,3";"10,5";"108,3"
"1648285200";"26.03.2022 11:00";"11,14";"11,14";"11,14";"11,14"
"1648288800";"26.03.2022 12:00";"11,14";"11,14";"11,14";"11,14"
"1648292400";"26.03.2022 13:00";"10,42";"10,42";"10,42";"10,42"
"1648296000";"26.03.2022 14:00";"11,38";"11,38";"11,38";"11,38"
"1648299600";"26.03.2022 15:00";"12,47";"12,47";"12,47";"12,47"
"1648303200";"26.03.2022 16:00";"13,98";"13,98";"13,98";"13,98"
"1648306800";"26.03.2022 17:00";"15,5";"15,5";"15,5";"15,5"
"1648310400";"26.03.2022 18:00";"21,74";"21,74";"21,74";"21,74"
"1648314000";"26.03.2022 19:00";"160,93";"160,93";"65,47";"160,93"
"1648317600";"26.03.2022 20:00";"187,93";"187,93";"50,08";"187,93"
"1648321200";"26.03.2022 21:00";"106,57";"106,57";"44,43";"106,57"
"1648324800";"26.03.2022 22:00";"72,89";"72,89";"52,59";"72,89"
"1648328400";"26.03.2022 23:00";"51,47";"51,47";"51,47";"51,47"
"1648332000";"27.03.2022 00:00";"114,98";"114,98";"54,87";"114,98"
"1648335600";"27.03.2022 01:00";"56,96";"56,96";"56,96";"56,96"
"1648339200";"27.03.2022 02:00";"53,12";"53,12";"53,12";"53,12"
"1648342800";"27.03.2022 04:00";"100,07";"100,07";"54,89";"100,07"
"1648346400";"27.03.2022 05:00";"47,04";"47,04";"47,04";"47,04"
"1648350000";"27.03.2022 06:00";"49,17";"49,17";"49,17";"49,17"
"1648353600";"27.03.2022 07:00";"114,62";"114,62";"52,71";"114,62"
"1648357200";"27.03.2022 08:00";"100,71";"100,71";"87,36";"100,71"
"1648360800";"27.03.2022 09:00";"100,92";"100,92";"87,05";"100,92"
"1648364400";"27.03.2022 10:00";"107,16";"107,16";"104,09";"107,16"
"1648368000";"27.03.2022 11:00";"88,19";"88,19";"88,19";"88,19"
"1648371600";"27.03.2022 12:00";"82,79";"82,79";"82,79";"82,79"
"1648375200";"27.03.2022 13:00";"50,02";"50,02";"48,23";"50,02"
"1648378800";"27.03.2022 14:00";"33,48";"33,48";"33,48";"33,48"
"1648382400";"27.03.2022 15:00";"18,99";"18,99";"18,99";"18,99"
"1648386000";"27.03.2022 16:00";"18,92";"18,92";"18,92";"18,92"
"1648389600";"27.03.2022 17:00";"18,93";"18,93";"18,93";"18,93"
"1648393200";"27.03.2022 18:00";"138,76";"138,76";"18,98";"138,76"
"1648396800";"27.03.2022 19:00";"157,96";"157,96";"19,92";"157,96"
"1648400400";"27.03.2022 20:00";"157,96";"157,96";"19,96";"157,96"
"1648404000";"27.03.2022 21:00";"157,92";"157,92";"15,43";"157,92"
"1648407600";"27.03.2022 22:00";"157,9";"157,9";"14,23";"157,9"
"1648411200";"27.03.2022 23:00";"13,13";"13,13";"13,13";"13,13"
"1648414800";"28.03.2022 00:00";"11,6";"11,6";"11,6";"11,6"
"1648418400";"28.03.2022 01:00";"95,02";"95,02";"9,22";"95,02"
"1648422000";"28.03.2022 02:00";"8,05";"8,05";"8,05";"8,05"
"1648425600";"28.03.2022 03:00";"7,83";"7,83";"7,83";"7,83"
"1648429200";"28.03.2022 04:00";"8,81";"8,81";"8,81";"8,81"
"1648432800";"28.03.2022 05:00";"10,46";"10,46";"10,46";"10,46"
"1648436400";"28.03.2022 06:00";"12,03";"12,03";"12,03";"12,03"
"1648440000";"28.03.2022 07:00";"136,16";"136,16";"14,8";"136,16"
"1648443600";"28.03.2022 08:00";"118,45";"118,45";"29,7";"118,45"
"1648447200";"28.03.2022 09:00";"118,44";"118,44";"30,9";"118,44"
"1648450800";"28.03.2022 10:00";"95,48";"95,48";"24,07";"95,48"
"1648454400";"28.03.2022 11:00";"87,12";"87,12";"14,72";"87,12"
"1648458000";"28.03.2022 12:00";"14,35";"14,35";"14,35";"14,35"
"1648461600";"28.03.2022 13:00";"78,73";"78,73";"14,92";"78,73"
"1648465200";"28.03.2022 14:00";"74,63";"74,63";"19,42";"74,63"
"1648468800";"28.03.2022 15:00";"20,8";"20,8";"20,8";"20,8"
"1648472400";"28.03.2022 16:00";"14,04";"14,04";"14,04";"14,04"
"1648476000";"28.03.2022 17:00";"14,48";"14,48";"14,48";"14,48"
"1648479600";"28.03.2022 18:00";"90,09";"90,09";"25";"90,09"
"1648483200";"28.03.2022 19:00";"109,45";"109,45";"19,24";"109,45"
"1648486800";"28.03.2022 20:00";"124,11";"124,11";"31,22";"124,11"
"1648490400";"28.03.2022 21:00";"136,54";"136,54";"20,92";"136,54"
"1648494000";"28.03.2022 22:00";"21,08";"21,08";"21,08";"21,08"
"1648497600";"28.03.2022 23:00";"95,07";"95,07";"21,21";"95,07"
"1648501200";"29.03.2022 00:00";"118,39";"118,39";"18,92";"118,39"
"1648504800";"29.03.2022 01:00";"138,46";"138,46";"40,98";"138,46"
"1648508400";"29.03.2022 02:00";"128,45";"128,45";"36,95";"128,45"
"1648512000";"29.03.2022 03:00";"135,25";"135,25";"43,53";"135,25"
"1648515600";"29.03.2022 04:00";"133,07";"133,07";"51,13";"133,07"
"1648519200";"29.03.2022 05:00";"134,97";"134,97";"79,97";"134,97"
"1648522800";"29.03.2022 06:00";"145,93";"145,93";"119,94";"145,93"
"1648526400";"29.03.2022 07:00";"207,9";"207,9";"110,4";"207,9"
"1648530000";"29.03.2022 08:00";"246,68";"246,68";"175,65";"246,68"
"1648533600";"29.03.2022 09:00";"276,97";"276,97";"250";"276,97"
"1648537200";"29.03.2022 10:00";"226,76";"226,76";"179,54";"226,76"
"1648540800";"29.03.2022 11:00";"214,6";"214,6";"151,26";"214,6"
"1648544400";"29.03.2022 12:00";"210,06";"210,06";"111,73";"210,06"
"1648548000";"29.03.2022 13:00";"202,42";"202,42";"130,08";"202,42"
"1648551600";"29.03.2022 14:00";"199,18";"199,18";"110";"199,18"
"1648555200";"29.03.2022 15:00";"197,28";"197,28";"106,31";"197,28"
"1648558800";"29.03.2022 16:00";"193,82";"193,82";"79,19";"193,82"
"1648562400";"29.03.2022 17:00";"195,34";"195,34";"74,97";"195,34"
"1648566000";"29.03.2022 18:00";"199,64";"199,64";"69,56";"199,64"
"1648569600";"29.03.2022 19:00";"220,06";"220,06";"89,98";"220,06"
"1648573200";"29.03.2022 20:00";"255,09";"255,09";"109,42";"255,09"
"1648576800";"29.03.2022 21:00";"225,04";"225,04";"95";"225,04"
"1648580400";"29.03.2022 22:00";"203,59";"203,59";"100,03";"203,59"
"1648584000";"29.03.2022 23:00";"199,63";"199,63";"95,35";"199,63"
"1648587600";"30.03.2022 00:00";"191,6";"191,6";"52,11";"191,6"
"1648591200";"30.03.2022 01:00";"197,15";"197,15";"46,05";"197,15"
"1648594800";"30.03.2022 02:00";"183,36";"183,36";"44,33";"183,36"
"1648598400";"30.03.2022 03:00";"169,29";"169,29";"44,76";"169,29"
"1648602000";"30.03.2022 04:00";"174,84";"174,84";"55,15";"174,84"
"1648605600";"30.03.2022 05:00";"64,83";"168,9";"64,83";"64,83"
"1648609200";"30.03.2022 06:00";"200,88";"200,88";"92,1";"200,88"
"1648612800";"30.03.2022 07:00";"215,14";"215,14";"104,8";"215,14"
"1648616400";"30.03.2022 08:00";"244,39";"307,44";"119,94";"244,39"
"1648620000";"30.03.2022 09:00";"244,37";"338,58";"126,12";"244,37"
"1648623600";"30.03.2022 10:00";"236,07";"236,07";"124,03";"236,07"
"1648627200";"30.03.2022 11:00";"124,02";"223,2";"124,02";"124,02"
"1648630800";"30.03.2022 12:00";"125,09";"214,82";"125,09";"125,09"
"1648634400";"30.03.2022 13:00";"210,58";"210,58";"119,94";"210,58"
"1648638000";"30.03.2022 14:00";"119,98";"204,79";"119,98";"119,98"
"1648641600";"30.03.2022 15:00";"202,94";"202,94";"119,3";"202,94"
"1648645200";"30.03.2022 16:00";"202,75";"202,75";"115,99";"202,75"
"1648648800";"30.03.2022 17:00";"126,14";"213";"126,14";"126,14"
"1648652400";"30.03.2022 18:00";"156,08";"224,71";"156,08";"156,08"
"1648656000";"30.03.2022 19:00";"155,15";"223,35";"155,15";"155,15"
"1648659600";"30.03.2022 20:00";"231,89";"231,89";"151,13";"231,89"
"1648663200";"30.03.2022 21:00";"233,97";"233,97";"124,77";"233,97"
"1648666800";"30.03.2022 22:00";"219,27";"219,27";"123,87";"219,27"
"1648670400";"30.03.2022 23:00";"213,52";"213,52";"119,93";"213,52"
"1648674000";"31.03.2022 00:00";"197,92";"197,92";"109,96";"197,92"
"1648677600";"31.03.2022 01:00";"159,05";"159,05";"101,43";"159,05"
"1648681200";"31.03.2022 02:00";"150,64";"150,64";"99,91";"150,64"
"1648684800";"31.03.2022 03:00";"139,88";"139,88";"107,07";"107,07"
"1648688400";"31.03.2022 04:00";"150,64";"150,64";"109,97";"109,97"
"1648692000";"31.03.2022 05:00";"150,02";"150,02";"119,93";"150,02"
"1648695600";"31.03.2022 06:00";"178,75";"178,75";"178,75";"178,75"
"1648699200";"31.03.2022 07:00";"246,37";"246,37";"219,09";"246,37"
"1648702800";"31.03.2022 08:00";"294";"294";"294";"294"
"1648706400";"31.03.2022 09:00";"323,56";"323,56";"323,56";"323,56"
"1648710000";"31.03.2022 10:00";"256,29";"256,29";"256,29";"256,29"
"1648713600";"31.03.2022 11:00";"224,49";"224,49";"224,49";"224,49"
"1648717200";"31.03.2022 12:00";"212,73";"212,73";"212,73";"212,73"
"1648720800";"31.03.2022 13:00";"203,92";"203,92";"203,92";"203,92"
"1648724400";"31.03.2022 14:00";"193,43";"193,43";"193,43";"193,43"
"1648728000";"31.03.2022 15:00";"190,8";"190,8";"190,8";"190,8"
"1648731600";"31.03.2022 16:00";"185,62";"185,62";"185,62";"185,62"
"1648735200";"31.03.2022 17:00";"184,96";"184,96";"184,96";"184,96"
"1648738800";"31.03.2022 18:00";"188,01";"188,01";"188,01";"188,01"
"1648742400";"31.03.2022 19:00";"200,01";"200,01";"200,01";"200,01"
"1648746000";"31.03.2022 20:00";"223,98";"223,98";"208,28";"223,98"
"1648749600";"31.03.2022 21:00";"199,08";"199,08";"199,08";"199,08"
"1648753200";"31.03.2022 22:00";"164,35";"164,35";"164,35";"164,35"
"1648756800";"31.03.2022 23:00";"150,64";"150,64";"150,64";"150,64"
"1648760400";"01.04.2022 00:00";"120,08";"120,08";"120,08";"120,08"
"1648764000";"01.04.2022 01:00";"111,72";"111,72";"111,72";"111,72"
"1648767600";"01.04.2022 02:00";"99,64";"99,64";"99,64";"99,64"
"1648771200";"01.04.2022 03:00";"94,48";"94,48";"94,48";"94,48"
"1648774800";"01.04.2022 04:00";"99,59";"99,59";"99,59";"99,59"
"1648778400";"01.04.2022 05:00";"109,02";"109,02";"109,02";"109,02"
"1648782000";"01.04.2022 06:00";"136,65";"136,65";"136,65";"136,65"
"1648785600";"01.04.2022 07:00";"181,41";"181,41";"181,41";"181,41"
"1648789200";"01.04.2022 08:00";"200,03";"200,03";"200,03";"200,03"
"1648792800";"01.04.2022 09:00";"208,47";"208,47";"208,47";"208,47"
"1648796400";"01.04.2022 10:00";"200,35";"200,35";"200,35";"200,35"
"1648800000";"01.04.2022 11:00";"193,08";"193,08";"193,08";"193,08"
"1648803600";"01.04.2022 12:00";"181,14";"181,14";"181,14";"181,14"
"1648807200";"01.04.2022 13:00";"171,94";"171,94";"171,94";"171,94"
"1648810800";"01.04.2022 14:00";"159,91";"159,91";"159,91";"159,91"
"1648814400";"01.04.2022 15:00";"143,57";"143,57";"143,57";"143,57"
"1648818000";"01.04.2022 16:00";"109,95";"109,95";"109,95";"109,95"
"1648821600";"01.04.2022 17:00";"138,92";"138,92";"138,92";"138,92"
"1648825200";"01.04.2022 18:00";"172,4";"172,4";"172,4";"172,4"
"1648828800";"01.04.2022 19:00";"191,7";"191,7";"191,7";"191,7"
"1648832400";"01.04.2022 20:00";"201,01";"201,01";"199,57";"201,01"
"1648836000";"01.04.2022 21:00";"195,38";"195,38";"195,38";"195,38"
"1648839600";"01.04.2022 22:00";"174,92";"174,92";"174,92";"174,92"
"1648843200";"01.04.2022 23:00";"137,69";"137,69";"137,69";"137,69"
"1648846800";"02.04.2022 00:00";"117,77";"117,77";"117,77";"117,77"
"1648850400";"02.04.2022 01:00";"107,71";"107,71";"106,91";"107,71"
"1648854000";"02.04.2022 02:00";"97,99";"97,99";"97,99";"97,99"
"1648857600";"02.04.2022 03:00";"99,99";"99,99";"83,35";"99,99"
"1648861200";"02.04.2022 04:00";"98,79";"98,79";"70,01";"98,79"
"1648864800";"02.04.2022 05:00";"99,33";"99,33";"60,49";"99,33"
"1648868400";"02.04.2022 06:00";"91,56";"91,56";"57,26";"91,56"
"1648872000";"02.04.2022 07:00";"104,45";"104,45";"45,91";"104,45"
"1648875600";"02.04.2022 08:00";"122,58";"122,58";"42,92";"122,58"
"1648879200";"02.04.2022 09:00";"140,17";"140,17";"32,66";"140,17"
"1648882800";"02.04.2022 10:00";"154,94";"154,94";"45,07";"154,94"
"1648886400";"02.04.2022 11:00";"137,43";"137,43";"48,39";"137,43"
"1648890000";"02.04.2022 12:00";"89,95";"89,95";"40,82";"89,95"
"1648893600";"02.04.2022 13:00";"103,35";"103,35";"29,25";"103,35"
"1648897200";"02.04.2022 14:00";"107,6";"107,6";"25,87";"107,6"
"1648900800";"02.04.2022 15:00";"25,28";"25,28";"25,28";"25,28"
"1648904400";"02.04.2022 16:00";"104,42";"104,42";"25,98";"104,42"
"1648908000";"02.04.2022 17:00";"107,78";"107,78";"35,75";"107,78"
"1648911600";"02.04.2022 18:00";"45,64";"45,64";"45,64";"45,64"
"1648915200";"02.04.2022 19:00";"140";"140";"73,12";"140"
"1648918800";"02.04.2022 20:00";"183,29";"183,29";"80,87";"183,29"
"1648922400";"02.04.2022 21:00";"213,74";"213,74";"58,7";"213,74"
"1648926000";"02.04.2022 22:00";"88,99";"88,99";"57,79";"88,99"
"1648929600";"02.04.2022 23:00";"117,84";"117,84";"36,7";"117,84"
"1648933200";"03.04.2022 00:00";"116,45";"116,45";"28,36";"116,45"
"1648936800";"03.04.2022 01:00";"98,96";"98,96";"34,87";"98,96"
"1648940400";"03.04.2022 02:00";"98,61";"98,61";"34,35";"98,61"
"1648944000";"03.04.2022 03:00";"98,51";"98,51";"35,25";"98,51"
"1648947600";"03.04.2022 04:00";"97,93";"97,93";"36,74";"97,93"
"1648951200";"03.04.2022 05:00";"98,51";"98,51";"39,02";"98,51"
"1648954800";"03.04.2022 06:00";"98,46";"98,46";"41,37";"98,46"
"1648958400";"03.04.2022 07:00";"97,82";"97,82";"50,04";"97,82"
"1648962000";"03.04.2022 08:00";"85,85";"85,85";"53,05";"85,85"
"1648965600";"03.04.2022 09:00";"86,14";"86,14";"67,52";"86,14"
"1648969200";"03.04.2022 10:00";"87,79";"87,79";"74,28";"87,79"
"1648972800";"03.04.2022 11:00";"85,41";"85,41";"77,33";"85,41"
"1648976400";"03.04.2022 12:00";"61,94";"61,94";"61,94";"61,94"
"1648980000";"03.04.2022 13:00";"87,53";"87,53";"59,96";"87,53"
"1648983600";"03.04.2022 14:00";"87,81";"87,81";"55,01";"87,81"
"1648987200";"03.04.2022 15:00";"87,66";"87,66";"51,71";"87,66"
"1648990800";"03.04.2022 16:00";"48,71";"48,71";"48,71";"48,71"
"1648994400";"03.04.2022 17:00";"48,55";"48,55";"48,55";"48,55"
"1648998000";"03.04.2022 18:00";"58,93";"58,93";"58,93";"58,93"
"1649001600";"03.04.2022 19:00";"68,66";"68,66";"68,66";"68,66"
"1649005200";"03.04.2022 20:00";"158,31";"158,31";"90,09";"158,31"
"1649008800";"03.04.2022 21:00";"69,95";"69,95";"69,95";"69,95"
"1649012400";"03.04.2022 22:00";"130,93";"130,93";"64,6";"130,93"
"1649016000";"03.04.2022 23:00";"99,34";"99,34";"57,33";"99,34"
"1649019600";"04.04.2022 00:00";"85,76";"85,76";"46,76";"85,76"
"1649023200";"04.04.2022 01:00";"86,22";"86,22";"49,96";"86,22"
"1649026800";"04.04.2022 02:00";"48,4";"48,4";"48,4";"48,4"
"1649030400";"04.04.2022 03:00";"46,93";"46,93";"46,93";"46,93"
"1649034000";"04.04.2022 04:00";"45,28";"45,28";"45,28";"45,28"
"1649037600";"04.04.2022 05:00";"42,52";"42,52";"42,52";"42,52"
"1649041200";"04.04.2022 06:00";"63,71";"63,71";"63,71";"63,71"
"1649044800";"04.04.2022 07:00";"109,96";"109,96";"109,96";"109,96"
"1649048400";"04.04.2022 08:00";"120,6";"120,6";"120,6";"120,6"
"1649052000";"04.04.2022 09:00";"101,16";"101,16";"101,16";"101,16"
"1649055600";"04.04.2022 10:00";"87,6";"87,6";"87,6";"87,6"
"1649059200";"04.04.2022 11:00";"86,59";"86,59";"86,59";"86,59"
"1649062800";"04.04.2022 12:00";"86,66";"86,66";"86,66";"86,66"
"1649066400";"04.04.2022 13:00";"87,78";"87,78";"87,78";"87,78"
"1649070000";"04.04.2022 14:00";"86,37";"86,37";"86,37";"86,37"
"1649073600";"04.04.2022 15:00";"85,27";"85,27";"57,71";"85,27"
"1649077200";"04.04.2022 16:00";"48,38";"48,38";"48,38";"48,38"
"1649080800";"04.04.2022 17:00";"48,4";"48,4";"48,4";"48,4"
"1649084400";"04.04.2022 18:00";"68,62";"68,62";"68,62";"68,62"
"1649088000";"04.04.2022 19:00";"69,93";"69,93";"69,93";"69,93"
"1649091600";"04.04.2022 20:00";"74,86";"74,86";"74,86";"74,86"
"1649095200";"04.04.2022 21:00";"72,74";"72,74";"72,74";"72,74"
"1649098800";"04.04.2022 22:00";"63,43";"63,43";"63,43";"63,43"
"1649102400";"04.04.2022 23:00";"55,89";"55,89";"55,89";"55,89"
"1649106000";"05.04.2022 00:00";"50,01";"50,01";"48,31";"50,01"
"1649109600";"05.04.2022 01:00";"17,44";"17,44";"17,44";"17,44"
"1649113200";"05.04.2022 02:00";"17,02";"17,02";"17,02";"17,02"
"1649116800";"05.04.2022 03:00";"16,94";"16,94";"16,94";"16,94"
"1649120400";"05.04.2022 04:00";"17,5";"17,5";"17,5";"17,5"
"1649124000";"05.04.2022 05:00";"19,22";"19,22";"19,22";"19,22"
"1649127600";"05.04.2022 06:00";"30,9";"30,9";"30,9";"30,9"
"1649131200";"05.04.2022 07:00";"64,99";"64,99";"64,99";"64,99"
"1649134800";"05.04.2022 08:00";"122,06";"122,06";"109,9";"122,06"
"1649138400";"05.04.2022 09:00";"186,15";"186,15";"109,92";"186,15"
"1649142000";"05.04.2022 10:00";"118,9";"118,9";"100,04";"118,9"
"1649145600";"05.04.2022 11:00";"108,79";"108,79";"108,79";"108,79"
"1649149200";"05.04.2022 12:00";"100,35";"100,35";"100,35";"100,35"
"1649152800";"05.04.2022 13:00";"72,68";"72,68";"72,68";"72,68"
"1649156400";"05.04.2022 14:00";"95,45";"95,45";"54,89";"95,45"
"1649160000";"05.04.2022 15:00";"90,15";"90,15";"27,62";"90,15"
"1649163600";"05.04.2022 16:00";"105,74";"105,74";"34,9";"105,74"
"1649167200";"05.04.2022 17:00";"32,29";"32,29";"32,29";"32,29"
"1649170800";"05.04.2022 18:00";"49,87";"49,87";"49,87";"49,87"
"1649174400";"05.04.2022 19:00";"118,64";"118,64";"72,02";"118,64"
"1649178000";"05.04.2022 20:00";"189,56";"189,56";"75,44";"189,56"
"1649181600";"05.04.2022 21:00";"199,98";"199,98";"41,07";"199,98"
"1649185200";"05.04.2022 22:00";"145,01";"145,01";"46,29";"145,01"
"1649188800";"05.04.2022 23:00";"26,22";"26,22";"26,22";"26,22"
"1649192400";"06.04.2022 00:00";"55";"55";"21,27";"55"
"1649196000";"06.04.2022 01:00";"60,08";"60,08";"24,8";"60,08"
"1649199600";"06.04.2022 02:00";"60,08";"60,08";"24,24";"60,08"
"1649203200";"06.04.2022 03:00";"99,79";"99,79";"23,61";"99,79"
"1649206800";"06.04.2022 04:00";"99,7";"99,7";"24,01";"99,7"
"1649210400";"06.04.2022 05:00";"104,97";"104,97";"25,42";"104,97"
"1649214000";"06.04.2022 06:00";"118,48";"118,48";"52,67";"118,48"
"1649217600";"06.04.2022 07:00";"165,6";"165,6";"91,4";"165,6"
"1649221200";"06.04.2022 08:00";"177,84";"177,84";"109,92";"177,84"
"1649224800";"06.04.2022 09:00";"179,61";"179,61";"109,92";"179,61"
"1649228400";"06.04.2022 10:00";"159,36";"159,36";"109,92";"159,36"
"1649232000";"06.04.2022 11:00";"100,04";"100,04";"100,04";"100,04"
"1649235600";"06.04.2022 12:00";"77,08";"77,08";"77,08";"77,08"
"1649239200";"06.04.2022 13:00";"91,54";"91,54";"79,71";"91,54"
"1649242800";"06.04.2022 14:00";"97,24";"97,24";"74,73";"97,24"
"1649246400";"06.04.2022 15:00";"93,91";"93,91";"71,98";"93,91"
"1649250000";"06.04.2022 16:00";"92,91";"92,91";"74,75";"92,91"
"1649253600";"06.04.2022 17:00";"99,46";"99,46";"74,81";"99,46"
"1649257200";"06.04.2022 18:00";"126,26";"126,26";"109,96";"126,26"
"1649260800";"06.04.2022 19:00";"165,54";"165,54";"160,04";"165,54"
"1649264400";"06.04.2022 20:00";"178,43";"178,43";"178,43";"178,43"
"1649268000";"06.04.2022 21:00";"171";"171";"99,5";"171"
"1649271600";"06.04.2022 22:00";"132,42";"132,42";"109,93";"132,42"
"1649275200";"06.04.2022 23:00";"109,11";"109,11";"96,63";"109,11"
"1649278800";"07.04.2022 00:00";"98,6";"98,6";"60,37";"98,6"
"1649282400";"07.04.2022 01:00";"81,73";"81,73";"61,38";"81,73"
"1649286000";"07.04.2022 02:00";"72,17";"72,17";"60,89";"72,17"
"1649289600";"07.04.2022 03:00";"69,23";"69,23";"59,64";"69,23"
"1649293200";"07.04.2022 04:00";"71,48";"71,48";"67,58";"71,48"
"1649296800";"07.04.2022 05:00";"74,79";"74,79";"73,58";"74,79"
"1649300400";"07.04.2022 06:00";"74,13";"74,13";"74,13";"74,13"
"1649304000";"07.04.2022 07:00";"87,07";"87,07";"87,07";"87,07"
"1649307600";"07.04.2022 08:00";"136,61";"136,61";"136,61";"136,61"
"1649311200";"07.04.2022 09:00";"151,41";"151,41";"151,41";"151,41"
"1649314800";"07.04.2022 10:00";"95,96";"95,96";"95,96";"95,96"
"1649318400";"07.04.2022 11:00";"90,42";"90,42";"90,42";"90,42"
"1649322000";"07.04.2022 12:00";"87,16";"87,16";"87,16";"87,16"
"1649325600";"07.04.2022 13:00";"86,68";"86,68";"80,09";"86,68"
"1649329200";"07.04.2022 14:00";"84,67";"84,67";"70,38";"84,67"
"1649332800";"07.04.2022 15:00";"84,9";"84,9";"70,15";"84,9"
"1649336400";"07.04.2022 16:00";"86,91";"86,91";"73,35";"86,91"
"1649340000";"07.04.2022 17:00";"87,68";"87,68";"74,82";"87,68"
"1649343600";"07.04.2022 18:00";"87,63";"87,63";"80,91";"87,63"
"1649347200";"07.04.2022 19:00";"87,91";"87,91";"82,06";"87,91"
"1649350800";"07.04.2022 20:00";"104,52";"104,52";"92,15";"104,52"
"1649354400";"07.04.2022 21:00";"111,75";"111,75";"75,16";"111,75"
"1649358000";"07.04.2022 22:00";"54,68";"54,68";"54,68";"54,68"
"1649361600";"07.04.2022 23:00";"45,08";"45,08";"45,08";"45,08"
"1649365200";"08.04.2022 00:00";"27,35";"27,35";"27,35";"27,35"
"1649368800";"08.04.2022 01:00";"14,33";"14,33";"14,33";"14,33"
"1649372400";"08.04.2022 02:00";"9,84";"9,84";"8,42";"9,84"
"1649376000";"08.04.2022 03:00";"54,5";"54,5";"2,11";"54,5"
"1649379600";"08.04.2022 04:00";"5";"5";"2,47";"5"
"1649383200";"08.04.2022 05:00";"8,79";"8,79";"8,79";"8,79"
"1649386800";"08.04.2022 06:00";"19,85";"19,85";"19,85";"19,85"
