"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1514757600";"01.01.2018 00:00";"25,65";"25,65";"25,65";"25,65"
"1514761200";"01.01.2018 01:00";"26,33";"26,33";"26,33";"26,33"
"1514764800";"01.01.2018 02:00";"26,43";"26,43";"26,43";"26,43"
"1514768400";"01.01.2018 03:00";"26,1";"26,1";"26,1";"26,1"
"1514772000";"01.01.2018 04:00";"24,7";"24,7";"24,7";"24,7"
"1514775600";"01.01.2018 05:00";"24,74";"24,74";"24,74";"24,74"
"1514779200";"01.01.2018 06:00";"18,01";"18,01";"18,01";"18,01"
"1514782800";"01.01.2018 07:00";"17,78";"17,78";"17,78";"17,78"
"1514786400";"01.01.2018 08:00";"17,8";"17,8";"17,8";"17,8"
"1514790000";"01.01.2018 09:00";"19,76";"19,76";"19,76";"19,76"
"1514793600";"01.01.2018 10:00";"20,73";"20,73";"20,73";"20,73"
"1514797200";"01.01.2018 11:00";"24,76";"24,76";"24,76";"24,76"
"1514800800";"01.01.2018 12:00";"25,68";"25,68";"25,68";"25,68"
"1514804400";"01.01.2018 13:00";"24,09";"24,09";"24,09";"24,09"
"1514808000";"01.01.2018 14:00";"25,01";"25,01";"25,01";"25,01"
"1514811600";"01.01.2018 15:00";"25,81";"25,81";"25,81";"25,81"
"1514815200";"01.01.2018 16:00";"26,46";"26,46";"26,46";"26,46"
"1514818800";"01.01.2018 17:00";"27,03";"27,03";"27,03";"27,03"
"1514822400";"01.01.2018 18:00";"27,43";"27,43";"27,43";"27,43"
"1514826000";"01.01.2018 19:00";"27,29";"27,29";"27,29";"27,29"
"1514829600";"01.01.2018 20:00";"26,96";"26,96";"26,96";"26,96"
"1514833200";"01.01.2018 21:00";"26,7";"26,7";"26,7";"26,7"
"1514836800";"01.01.2018 22:00";"26,47";"26,47";"26,47";"26,47"
"1514840400";"01.01.2018 23:00";"26,09";"26,09";"26,09";"26,09"
"1514844000";"02.01.2018 00:00";"24,88";"24,88";"24,88";"24,88"
"1514847600";"02.01.2018 01:00";"25,28";"25,28";"25,28";"25,28"
"1514851200";"02.01.2018 02:00";"23,16";"23,16";"23,16";"23,16"
"1514854800";"02.01.2018 03:00";"24,78";"24,78";"24,78";"24,78"
"1514858400";"02.01.2018 04:00";"25,03";"25,03";"25,03";"25,03"
"1514862000";"02.01.2018 05:00";"25,73";"25,73";"25,73";"25,73"
"1514865600";"02.01.2018 06:00";"26,84";"26,84";"26,84";"26,84"
"1514869200";"02.01.2018 07:00";"27,8";"27,8";"27,8";"27,8"
"1514872800";"02.01.2018 08:00";"30,5";"30,5";"30,5";"30,5"
"1514876400";"02.01.2018 09:00";"31,93";"31,93";"31,93";"31,93"
"1514880000";"02.01.2018 10:00";"33,53";"33,53";"33,53";"33,53"
"1514883600";"02.01.2018 11:00";"35,04";"35,04";"35,04";"35,04"
"1514887200";"02.01.2018 12:00";"35,22";"35,22";"35,22";"35,22"
"1514890800";"02.01.2018 13:00";"34,56";"34,56";"34,56";"34,56"
"1514894400";"02.01.2018 14:00";"34,1";"34,1";"34,1";"34,1"
"1514898000";"02.01.2018 15:00";"35,98";"35,98";"35,98";"35,98"
"1514901600";"02.01.2018 16:00";"38,05";"38,05";"38,05";"38,05"
"1514905200";"02.01.2018 17:00";"41,67";"41,67";"41,67";"41,67"
"1514908800";"02.01.2018 18:00";"42,39";"42,39";"42,39";"42,39"
"1514912400";"02.01.2018 19:00";"37,79";"37,79";"37,79";"37,79"
"1514916000";"02.01.2018 20:00";"34,08";"34,08";"33,7";"33,7"
"1514919600";"02.01.2018 21:00";"30,88";"30,88";"30,88";"30,88"
"1514923200";"02.01.2018 22:00";"28,85";"28,85";"28,85";"28,85"
"1514926800";"02.01.2018 23:00";"27,99";"27,99";"27,99";"27,99"
"1514930400";"03.01.2018 00:00";"27,6";"27,6";"27,6";"27,6"
"1514934000";"03.01.2018 01:00";"27,12";"27,12";"27,12";"27,12"
"1514937600";"03.01.2018 02:00";"26,61";"26,61";"26,61";"26,61"
"1514941200";"03.01.2018 03:00";"26,26";"26,26";"26,26";"26,26"
"1514944800";"03.01.2018 04:00";"26,23";"26,23";"26,23";"26,23"
"1514948400";"03.01.2018 05:00";"26,42";"26,42";"26,42";"26,42"
"1514952000";"03.01.2018 06:00";"27,47";"27,47";"27,47";"27,47"
"1514955600";"03.01.2018 07:00";"28,31";"28,31";"28,31";"28,31"
"1514959200";"03.01.2018 08:00";"28,95";"28,95";"28,95";"28,95"
"1514962800";"03.01.2018 09:00";"29,2";"29,2";"29,2";"29,2"
"1514966400";"03.01.2018 10:00";"29,28";"29,28";"29,28";"29,28"
"1514970000";"03.01.2018 11:00";"29,42";"29,42";"29,42";"29,42"
"1514973600";"03.01.2018 12:00";"29,25";"29,25";"29,25";"29,25"
"1514977200";"03.01.2018 13:00";"29,23";"29,23";"29,23";"29,23"
"1514980800";"03.01.2018 14:00";"29,49";"29,49";"29,49";"29,49"
"1514984400";"03.01.2018 15:00";"29,86";"29,86";"29,86";"29,86"
"1514988000";"03.01.2018 16:00";"30,51";"30,51";"30,51";"30,51"
"1514991600";"03.01.2018 17:00";"31,33";"31,33";"31,33";"31,33"
"1514995200";"03.01.2018 18:00";"31,59";"31,59";"31,59";"31,59"
"1514998800";"03.01.2018 19:00";"30,78";"30,78";"30,78";"30,78"
"1515002400";"03.01.2018 20:00";"30,15";"30,15";"30,15";"30,15"
"1515006000";"03.01.2018 21:00";"29,37";"29,37";"29,37";"29,37"
"1515009600";"03.01.2018 22:00";"28,93";"28,93";"28,93";"28,93"
"1515013200";"03.01.2018 23:00";"28,13";"28,13";"28,13";"28,13"
"1515016800";"04.01.2018 00:00";"27,31";"27,31";"27,31";"27,31"
"1515020400";"04.01.2018 01:00";"27,05";"27,05";"27,05";"27,05"
"1515024000";"04.01.2018 02:00";"26,78";"26,78";"26,78";"26,78"
"1515027600";"04.01.2018 03:00";"26,47";"26,47";"26,47";"26,47"
"1515031200";"04.01.2018 04:00";"26,49";"26,49";"26,49";"26,49"
"1515034800";"04.01.2018 05:00";"26,6";"26,6";"26,6";"26,6"
"1515038400";"04.01.2018 06:00";"27,01";"27,01";"27,01";"27,01"
"1515042000";"04.01.2018 07:00";"28,04";"28,04";"28,04";"28,04"
"1515045600";"04.01.2018 08:00";"30,43";"30,43";"30,43";"30,43"
"1515049200";"04.01.2018 09:00";"36,3";"36,3";"32,83";"32,83"
"1515052800";"04.01.2018 10:00";"34,97";"34,97";"34,97";"34,97"
"1515056400";"04.01.2018 11:00";"37,55";"37,55";"37,55";"37,55"
"1515060000";"04.01.2018 12:00";"36,02";"36,02";"36,02";"36,02"
"1515063600";"04.01.2018 13:00";"35,53";"35,53";"35,53";"35,53"
"1515067200";"04.01.2018 14:00";"35,3";"35,3";"35,3";"35,3"
"1515070800";"04.01.2018 15:00";"35,83";"35,83";"35,83";"35,83"
"1515074400";"04.01.2018 16:00";"37,83";"37,83";"37,83";"37,83"
"1515078000";"04.01.2018 17:00";"39,03";"39,03";"39,03";"39,03"
"1515081600";"04.01.2018 18:00";"37,91";"37,91";"37,91";"37,91"
"1515085200";"04.01.2018 19:00";"35,03";"35,03";"35,03";"35,03"
"1515088800";"04.01.2018 20:00";"31,87";"31,87";"31,87";"31,87"
"1515092400";"04.01.2018 21:00";"30,78";"30,78";"30,78";"30,78"
"1515096000";"04.01.2018 22:00";"30,27";"30,27";"30,27";"30,27"
"1515099600";"04.01.2018 23:00";"29,63";"29,63";"29,63";"29,63"
"1515103200";"05.01.2018 00:00";"28,05";"28,05";"28,05";"28,05"
"1515106800";"05.01.2018 01:00";"27,38";"27,38";"27,38";"27,38"
"1515110400";"05.01.2018 02:00";"26,93";"26,93";"26,93";"26,93"
"1515114000";"05.01.2018 03:00";"26,5";"26,5";"26,5";"26,5"
"1515117600";"05.01.2018 04:00";"26,5";"26,5";"26,5";"26,5"
"1515121200";"05.01.2018 05:00";"26,88";"26,88";"26,88";"26,88"
"1515124800";"05.01.2018 06:00";"27,66";"27,66";"27,66";"27,66"
"1515128400";"05.01.2018 07:00";"28,65";"28,65";"28,65";"28,65"
"1515132000";"05.01.2018 08:00";"30,44";"30,44";"30,44";"30,44"
"1515135600";"05.01.2018 09:00";"32,96";"32,96";"32,53";"32,53"
"1515139200";"05.01.2018 10:00";"35,43";"35,43";"33,52";"33,52"
"1515142800";"05.01.2018 11:00";"37,59";"37,59";"33,31";"33,31"
"1515146400";"05.01.2018 12:00";"37,55";"37,55";"32,98";"32,98"
"1515150000";"05.01.2018 13:00";"37,55";"37,55";"32,88";"32,88"
"1515153600";"05.01.2018 14:00";"37,52";"37,52";"32,84";"32,84"
"1515157200";"05.01.2018 15:00";"32,94";"32,94";"32,87";"32,87"
"1515160800";"05.01.2018 16:00";"37,51";"37,51";"33,5";"33,5"
"1515164400";"05.01.2018 17:00";"37,6";"37,6";"35,1";"35,1"
"1515168000";"05.01.2018 18:00";"37,56";"37,56";"37,3";"37,3"
"1515171600";"05.01.2018 19:00";"34";"34";"34";"34"
"1515175200";"05.01.2018 20:00";"32,25";"32,25";"32,25";"32,25"
"1515178800";"05.01.2018 21:00";"31,51";"31,51";"31,51";"31,51"
"1515182400";"05.01.2018 22:00";"31,25";"31,25";"31,25";"31,25"
"1515186000";"05.01.2018 23:00";"30,44";"30,44";"30,44";"30,44"
"1515189600";"06.01.2018 00:00";"29,64";"29,64";"29,64";"29,64"
"1515193200";"06.01.2018 01:00";"29,45";"29,45";"29,45";"29,45"
"1515196800";"06.01.2018 02:00";"28,55";"28,55";"28,55";"28,55"
"1515200400";"06.01.2018 03:00";"28,18";"28,18";"28,18";"28,18"
"1515204000";"06.01.2018 04:00";"28";"28";"28";"28"
"1515207600";"06.01.2018 05:00";"28,15";"28,15";"28,15";"28,15"
"1515211200";"06.01.2018 06:00";"28,7";"28,7";"28,7";"28,7"
"1515214800";"06.01.2018 07:00";"29,48";"29,48";"29,48";"29,48"
"1515218400";"06.01.2018 08:00";"30,35";"30,35";"30,35";"30,35"
"1515222000";"06.01.2018 09:00";"30,38";"30,38";"30,38";"30,38"
"1515225600";"06.01.2018 10:00";"30,9";"30,9";"30,9";"30,9"
"1515229200";"06.01.2018 11:00";"31,89";"31,89";"31,89";"31,89"
"1515232800";"06.01.2018 12:00";"32,86";"32,86";"32,86";"32,86"
"1515236400";"06.01.2018 13:00";"32,17";"32,17";"32,17";"32,17"
"1515240000";"06.01.2018 14:00";"31,79";"31,79";"31,79";"31,79"
"1515243600";"06.01.2018 15:00";"31,77";"31,77";"31,77";"31,77"
"1515247200";"06.01.2018 16:00";"33,05";"33,05";"33,05";"33,05"
"1515250800";"06.01.2018 17:00";"39,54";"39,54";"36,47";"36,47"
"1515254400";"06.01.2018 18:00";"41,39";"41,39";"36,53";"36,53"
"1515258000";"06.01.2018 19:00";"34,45";"34,45";"34,45";"34,45"
"1515261600";"06.01.2018 20:00";"31,93";"31,93";"31,93";"31,93"
"1515265200";"06.01.2018 21:00";"31,06";"31,06";"31,06";"31,06"
"1515268800";"06.01.2018 22:00";"30,72";"30,72";"30,72";"30,72"
"1515272400";"06.01.2018 23:00";"29,98";"29,98";"29,98";"29,98"
"1515276000";"07.01.2018 00:00";"29,03";"29,03";"29,03";"29,03"
"1515279600";"07.01.2018 01:00";"27,58";"27,58";"27,58";"27,58"
"1515283200";"07.01.2018 02:00";"25,9";"25,9";"25,9";"25,9"
"1515286800";"07.01.2018 03:00";"25,89";"25,89";"25,89";"25,89"
"1515290400";"07.01.2018 04:00";"26,16";"26,16";"26,16";"26,16"
"1515294000";"07.01.2018 05:00";"26,6";"26,6";"26,6";"26,6"
"1515297600";"07.01.2018 06:00";"27,14";"27,14";"27,14";"27,14"
"1515301200";"07.01.2018 07:00";"27,43";"27,43";"27,43";"27,43"
"1515304800";"07.01.2018 08:00";"27,69";"27,69";"27,69";"27,69"
"1515308400";"07.01.2018 09:00";"27,93";"27,93";"27,93";"27,93"
"1515312000";"07.01.2018 10:00";"28,33";"28,33";"28,33";"28,33"
"1515315600";"07.01.2018 11:00";"28,79";"28,79";"28,79";"28,79"
"1515319200";"07.01.2018 12:00";"28,95";"28,95";"28,95";"28,95"
"1515322800";"07.01.2018 13:00";"28,96";"28,96";"28,96";"28,96"
"1515326400";"07.01.2018 14:00";"28,27";"28,27";"28,27";"28,27"
"1515330000";"07.01.2018 15:00";"28,29";"28,29";"28,29";"28,29"
"1515333600";"07.01.2018 16:00";"28,62";"28,62";"28,62";"28,62"
"1515337200";"07.01.2018 17:00";"29,38";"29,38";"29,38";"29,38"
"1515340800";"07.01.2018 18:00";"30,88";"30,88";"30,88";"30,88"
"1515344400";"07.01.2018 19:00";"31,51";"31,51";"31,51";"31,51"
"1515348000";"07.01.2018 20:00";"31,12";"31,12";"31,12";"31,12"
"1515351600";"07.01.2018 21:00";"29,96";"29,96";"29,96";"29,96"
"1515355200";"07.01.2018 22:00";"28,94";"28,94";"28,94";"28,94"
"1515358800";"07.01.2018 23:00";"28,9";"28,9";"28,9";"28,9"
"1515362400";"08.01.2018 00:00";"27,57";"27,57";"27,57";"27,57"
"1515366000";"08.01.2018 01:00";"25,03";"25,03";"25,03";"25,03"
"1515369600";"08.01.2018 02:00";"23,96";"23,96";"23,96";"23,96"
"1515373200";"08.01.2018 03:00";"23,92";"23,92";"23,92";"23,92"
"1515376800";"08.01.2018 04:00";"25,48";"25,48";"25,48";"25,48"
"1515380400";"08.01.2018 05:00";"26,12";"26,12";"26,12";"26,12"
"1515384000";"08.01.2018 06:00";"27,96";"27,96";"27,96";"27,96"
"1515387600";"08.01.2018 07:00";"29,62";"29,62";"29,62";"29,62"
"1515391200";"08.01.2018 08:00";"41,9";"41,9";"32,73";"32,73"
"1515394800";"08.01.2018 09:00";"43,87";"43,87";"41,67";"41,67"
"1515398400";"08.01.2018 10:00";"42,57";"42,57";"42,57";"42,57"
"1515402000";"08.01.2018 11:00";"41,98";"41,98";"39,48";"39,48"
"1515405600";"08.01.2018 12:00";"41,54";"41,54";"35,87";"35,87"
"1515409200";"08.01.2018 13:00";"41,87";"41,87";"33,09";"33,09"
"1515412800";"08.01.2018 14:00";"41,87";"41,87";"32,91";"32,91"
"1515416400";"08.01.2018 15:00";"39,93";"39,93";"34,35";"34,35"
"1515420000";"08.01.2018 16:00";"40,97";"40,97";"38,01";"38,01"
"1515423600";"08.01.2018 17:00";"39,69";"39,69";"39,69";"39,69"
"1515427200";"08.01.2018 18:00";"40,26";"40,26";"40,26";"40,26"
"1515430800";"08.01.2018 19:00";"37,08";"37,08";"32,95";"32,95"
"1515434400";"08.01.2018 20:00";"31,16";"31,16";"31,16";"31,16"
"1515438000";"08.01.2018 21:00";"29,68";"29,68";"29,68";"29,68"
"1515441600";"08.01.2018 22:00";"28,92";"28,92";"28,92";"28,92"
"1515445200";"08.01.2018 23:00";"28,49";"28,49";"28,49";"28,49"
"1515448800";"09.01.2018 00:00";"28,09";"28,09";"28,09";"28,09"
"1515452400";"09.01.2018 01:00";"27,17";"27,17";"27,17";"27,17"
"1515456000";"09.01.2018 02:00";"25,29";"25,29";"25,29";"25,29"
"1515459600";"09.01.2018 03:00";"25,3";"25,3";"25,3";"25,3"
"1515463200";"09.01.2018 04:00";"26,58";"26,58";"26,58";"26,58"
"1515466800";"09.01.2018 05:00";"27,26";"27,26";"27,26";"27,26"
"1515470400";"09.01.2018 06:00";"28,25";"28,25";"28,25";"28,25"
"1515474000";"09.01.2018 07:00";"28,99";"28,99";"28,99";"28,99"
"1515477600";"09.01.2018 08:00";"39,05";"39,05";"39,05";"39,05"
"1515481200";"09.01.2018 09:00";"39,07";"39,07";"39,07";"39,07"
"1515484800";"09.01.2018 10:00";"39,44";"39,44";"39,44";"39,44"
"1515488400";"09.01.2018 11:00";"39,48";"39,48";"39,48";"39,48"
"1515492000";"09.01.2018 12:00";"40,59";"40,59";"40,59";"40,59"
"1515495600";"09.01.2018 13:00";"39,87";"39,87";"39,87";"39,87"
"1515499200";"09.01.2018 14:00";"40";"40";"40";"40"
"1515502800";"09.01.2018 15:00";"39,63";"39,63";"39,63";"39,63"
"1515506400";"09.01.2018 16:00";"40,7";"40,7";"40,7";"40,7"
"1515510000";"09.01.2018 17:00";"42,17";"42,17";"42,17";"42,17"
"1515513600";"09.01.2018 18:00";"42,21";"42,21";"42,21";"42,21"
"1515517200";"09.01.2018 19:00";"42,09";"42,09";"42,09";"42,09"
"1515520800";"09.01.2018 20:00";"31,5";"31,5";"31,5";"31,5"
"1515524400";"09.01.2018 21:00";"30,59";"30,59";"30,59";"30,59"
"1515528000";"09.01.2018 22:00";"30,15";"30,15";"30,15";"30,15"
"1515531600";"09.01.2018 23:00";"29,23";"29,23";"29,23";"29,23"
"1515535200";"10.01.2018 00:00";"28,56";"28,56";"28,56";"28,56"
"1515538800";"10.01.2018 01:00";"28,87";"28,87";"28,87";"28,87"
"1515542400";"10.01.2018 02:00";"28,3";"28,3";"28,3";"28,3"
"1515546000";"10.01.2018 03:00";"27,95";"27,95";"27,95";"27,95"
"1515549600";"10.01.2018 04:00";"27,57";"27,57";"27,57";"27,57"
"1515553200";"10.01.2018 05:00";"28,04";"28,04";"28,04";"28,04"
"1515556800";"10.01.2018 06:00";"30,17";"30,17";"30,17";"30,17"
"1515560400";"10.01.2018 07:00";"36,62";"36,62";"36,62";"36,62"
"1515564000";"10.01.2018 08:00";"44,01";"44,01";"44,01";"44,01"
"1515567600";"10.01.2018 09:00";"47,98";"47,98";"47,98";"47,98"
"1515571200";"10.01.2018 10:00";"47,98";"47,98";"47,98";"47,98"
"1515574800";"10.01.2018 11:00";"48,04";"48,04";"48,04";"48,04"
"1515578400";"10.01.2018 12:00";"47,78";"47,78";"47,78";"47,78"
"1515582000";"10.01.2018 13:00";"47,09";"47,09";"47,09";"47,09"
"1515585600";"10.01.2018 14:00";"44,15";"44,15";"44,15";"44,15"
"1515589200";"10.01.2018 15:00";"46,02";"46,02";"46,02";"46,02"
"1515592800";"10.01.2018 16:00";"48,03";"48,03";"48,03";"48,03"
"1515596400";"10.01.2018 17:00";"48,9";"48,9";"48,9";"48,9"
"1515600000";"10.01.2018 18:00";"51,9";"51,9";"51,9";"51,9"
"1515603600";"10.01.2018 19:00";"52,69";"52,69";"52,69";"52,69"
"1515607200";"10.01.2018 20:00";"44,94";"44,94";"44,94";"44,94"
"1515610800";"10.01.2018 21:00";"39,72";"39,72";"39,72";"39,72"
"1515614400";"10.01.2018 22:00";"35,81";"35,81";"35,81";"35,81"
"1515618000";"10.01.2018 23:00";"31,92";"31,92";"31,92";"31,92"
"1515621600";"11.01.2018 00:00";"30,34";"30,34";"30,34";"30,34"
"1515625200";"11.01.2018 01:00";"31,01";"31,01";"31,01";"31,01"
"1515628800";"11.01.2018 02:00";"30,03";"30,03";"30,03";"30,03"
"1515632400";"11.01.2018 03:00";"29,86";"29,86";"29,86";"29,86"
"1515636000";"11.01.2018 04:00";"29,97";"29,97";"29,97";"29,97"
"1515639600";"11.01.2018 05:00";"30,95";"30,95";"30,95";"30,95"
"1515643200";"11.01.2018 06:00";"33,24";"33,24";"33,24";"33,24"
"1515646800";"11.01.2018 07:00";"39,44";"39,44";"39,44";"39,44"
"1515650400";"11.01.2018 08:00";"51,37";"51,37";"51,37";"51,37"
"1515654000";"11.01.2018 09:00";"55,65";"55,65";"55,65";"55,65"
"1515657600";"11.01.2018 10:00";"55,11";"55,11";"55,11";"55,11"
"1515661200";"11.01.2018 11:00";"55,13";"55,13";"55,13";"55,13"
"1515664800";"11.01.2018 12:00";"54,57";"54,57";"54,57";"54,57"
"1515668400";"11.01.2018 13:00";"52,86";"52,86";"52,86";"52,86"
"1515672000";"11.01.2018 14:00";"46,87";"46,87";"46,87";"46,87"
"1515675600";"11.01.2018 15:00";"49,91";"49,91";"49,91";"49,91"
"1515679200";"11.01.2018 16:00";"52,28";"52,28";"52,28";"52,28"
"1515682800";"11.01.2018 17:00";"54,81";"54,81";"54,81";"54,81"
"1515686400";"11.01.2018 18:00";"56,38";"56,38";"56,38";"56,38"
"1515690000";"11.01.2018 19:00";"56,1";"56,1";"56,1";"56,1"
"1515693600";"11.01.2018 20:00";"40,06";"40,06";"40,06";"40,06"
"1515697200";"11.01.2018 21:00";"35,14";"35,14";"35,14";"35,14"
"1515700800";"11.01.2018 22:00";"33,14";"33,14";"33,14";"33,14"
"1515704400";"11.01.2018 23:00";"31,05";"31,05";"31,05";"31,05"
"1515708000";"12.01.2018 00:00";"30,06";"30,06";"30,06";"30,06"
"1515711600";"12.01.2018 01:00";"30";"30";"30";"30"
"1515715200";"12.01.2018 02:00";"29,42";"29,42";"29,42";"29,42"
"1515718800";"12.01.2018 03:00";"29,2";"29,2";"29,2";"29,2"
"1515722400";"12.01.2018 04:00";"29,18";"29,18";"29,18";"29,18"
"1515726000";"12.01.2018 05:00";"29,6";"29,6";"29,6";"29,6"
"1515729600";"12.01.2018 06:00";"31,22";"31,22";"31,22";"31,22"
"1515733200";"12.01.2018 07:00";"38,52";"38,52";"38,52";"38,52"
"1515736800";"12.01.2018 08:00";"46,82";"46,82";"46,82";"46,82"
"1515740400";"12.01.2018 09:00";"47,08";"47,08";"47,08";"47,08"
"1515744000";"12.01.2018 10:00";"44,35";"44,35";"44,35";"44,35"
"1515747600";"12.01.2018 11:00";"43,57";"43,57";"43,57";"43,57"
"1515751200";"12.01.2018 12:00";"43,44";"43,44";"43,44";"43,44"
"1515754800";"12.01.2018 13:00";"39,58";"39,58";"39,58";"39,58"
"1515758400";"12.01.2018 14:00";"37,63";"37,63";"37,63";"37,63"
"1515762000";"12.01.2018 15:00";"40,11";"40,11";"40,11";"40,11"
"1515765600";"12.01.2018 16:00";"43,35";"43,35";"43,35";"43,35"
"1515769200";"12.01.2018 17:00";"44,07";"44,07";"44,07";"44,07"
"1515772800";"12.01.2018 18:00";"45,89";"45,89";"45,89";"45,89"
"1515776400";"12.01.2018 19:00";"43,53";"43,53";"43,53";"43,53"
"1515780000";"12.01.2018 20:00";"33,11";"33,11";"33,11";"33,11"
"1515783600";"12.01.2018 21:00";"31,56";"31,56";"31,56";"31,56"
"1515787200";"12.01.2018 22:00";"31,45";"31,45";"31,45";"31,45"
"1515790800";"12.01.2018 23:00";"30,36";"30,36";"30,36";"30,36"
"1515794400";"13.01.2018 00:00";"29,54";"29,54";"29,54";"29,54"
"1515798000";"13.01.2018 01:00";"30,15";"30,15";"30,15";"30,15"
"1515801600";"13.01.2018 02:00";"29,63";"29,63";"29,63";"29,63"
"1515805200";"13.01.2018 03:00";"29,16";"29,16";"29,16";"29,16"
"1515808800";"13.01.2018 04:00";"28,93";"28,93";"28,93";"28,93"
"1515812400";"13.01.2018 05:00";"28,79";"28,79";"28,79";"28,79"
"1515816000";"13.01.2018 06:00";"28,98";"28,98";"28,98";"28,98"
"1515819600";"13.01.2018 07:00";"29,35";"29,35";"29,35";"29,35"
"1515823200";"13.01.2018 08:00";"30,28";"30,28";"30,28";"30,28"
"1515826800";"13.01.2018 09:00";"31,48";"31,48";"31,48";"31,48"
"1515830400";"13.01.2018 10:00";"32,36";"32,36";"32,36";"32,36"
"1515834000";"13.01.2018 11:00";"37,28";"37,28";"37,28";"37,28"
"1515837600";"13.01.2018 12:00";"37,44";"37,44";"37,44";"37,44"
"1515841200";"13.01.2018 13:00";"35,61";"35,61";"35,61";"35,61"
"1515844800";"13.01.2018 14:00";"31,94";"31,94";"31,94";"31,94"
"1515848400";"13.01.2018 15:00";"34,22";"34,22";"34,22";"34,22"
"1515852000";"13.01.2018 16:00";"38,29";"38,29";"38,29";"38,29"
"1515855600";"13.01.2018 17:00";"41,24";"41,24";"41,24";"41,24"
"1515859200";"13.01.2018 18:00";"37,96";"37,96";"37,96";"37,96"
"1515862800";"13.01.2018 19:00";"36,71";"36,71";"36,71";"36,71"
"1515866400";"13.01.2018 20:00";"32,07";"32,07";"32,07";"32,07"
"1515870000";"13.01.2018 21:00";"30,59";"30,59";"30,59";"30,59"
"1515873600";"13.01.2018 22:00";"29,8";"29,8";"29,8";"29,8"
"1515877200";"13.01.2018 23:00";"29,34";"29,34";"29,34";"29,34"
"1515880800";"14.01.2018 00:00";"28,8";"28,8";"28,8";"28,8"
"1515884400";"14.01.2018 01:00";"28,9";"28,9";"28,9";"28,9"
"1515888000";"14.01.2018 02:00";"28,44";"28,44";"28,44";"28,44"
"1515891600";"14.01.2018 03:00";"28,06";"28,06";"28,06";"28,06"
"1515895200";"14.01.2018 04:00";"27,97";"27,97";"27,97";"27,97"
"1515898800";"14.01.2018 05:00";"27,87";"27,87";"27,87";"27,87"
"1515902400";"14.01.2018 06:00";"28,01";"28,01";"28,01";"28,01"
"1515906000";"14.01.2018 07:00";"28,35";"28,35";"28,35";"28,35"
"1515909600";"14.01.2018 08:00";"28,55";"28,55";"28,55";"28,55"
"1515913200";"14.01.2018 09:00";"28,83";"28,83";"28,83";"28,83"
"1515916800";"14.01.2018 10:00";"29,41";"29,41";"29,41";"29,41"
"1515920400";"14.01.2018 11:00";"29,74";"29,74";"29,74";"29,74"
"1515924000";"14.01.2018 12:00";"30,13";"30,13";"30,13";"30,13"
"1515927600";"14.01.2018 13:00";"29,81";"29,81";"29,81";"29,81"
"1515931200";"14.01.2018 14:00";"29,44";"29,44";"29,44";"29,44"
"1515934800";"14.01.2018 15:00";"29,94";"29,94";"29,94";"29,94"
"1515938400";"14.01.2018 16:00";"31,32";"31,32";"31,32";"31,32"
"1515942000";"14.01.2018 17:00";"33,97";"33,97";"33,27";"33,27"
"1515945600";"14.01.2018 18:00";"37,08";"37,08";"33,98";"33,98"
"1515949200";"14.01.2018 19:00";"36,33";"36,33";"32,5";"32,5"
"1515952800";"14.01.2018 20:00";"33,38";"33,38";"31,38";"31,38"
"1515956400";"14.01.2018 21:00";"35,42";"35,42";"30,55";"30,55"
"1515960000";"14.01.2018 22:00";"29,69";"29,69";"29,69";"29,69"
"1515963600";"14.01.2018 23:00";"29,33";"29,33";"29,33";"29,33"
"1515967200";"15.01.2018 00:00";"28,82";"28,82";"28,82";"28,82"
"1515970800";"15.01.2018 01:00";"26,9";"26,9";"26,9";"26,9"
"1515974400";"15.01.2018 02:00";"24,61";"24,61";"24,61";"24,61"
"1515978000";"15.01.2018 03:00";"23,1";"23,1";"23,1";"23,1"
"1515981600";"15.01.2018 04:00";"20,89";"20,89";"20,89";"20,89"
"1515985200";"15.01.2018 05:00";"27,15";"27,15";"27,15";"27,15"
"1515988800";"15.01.2018 06:00";"28,74";"28,74";"28,74";"28,74"
"1515992400";"15.01.2018 07:00";"31,28";"31,28";"31,28";"31,28"
"1515996000";"15.01.2018 08:00";"42,11";"42,11";"42,11";"42,11"
"1515999600";"15.01.2018 09:00";"39,42";"39,42";"39,42";"39,42"
"1516003200";"15.01.2018 10:00";"37,51";"37,51";"37,51";"37,51"
"1516006800";"15.01.2018 11:00";"38,09";"38,09";"38,09";"38,09"
"1516010400";"15.01.2018 12:00";"36,41";"36,41";"36,41";"36,41"
"1516014000";"15.01.2018 13:00";"35,53";"35,53";"35,53";"35,53"
"1516017600";"15.01.2018 14:00";"37,41";"37,41";"37,41";"37,41"
"1516021200";"15.01.2018 15:00";"38,75";"38,75";"38,75";"38,75"
"1516024800";"15.01.2018 16:00";"41,62";"41,62";"41,62";"41,62"
"1516028400";"15.01.2018 17:00";"39,43";"39,43";"39,43";"39,43"
"1516032000";"15.01.2018 18:00";"38,38";"38,38";"38,38";"38,38"
"1516035600";"15.01.2018 19:00";"39,66";"39,66";"39,66";"39,66"
"1516039200";"15.01.2018 20:00";"29,16";"29,16";"29,16";"29,16"
"1516042800";"15.01.2018 21:00";"28,86";"28,86";"28,86";"28,86"
